x, y, theta, stamp, 
1.359255075454712, 0.9199187755584717, 0.19722159394173383, 1761314100307803900, 
1.3793771266937256, 0.9235989451408386, 0.18041460470976292, 1761314100400460342, 
1.401146411895752, 0.9272789359092712, 0.16752024746029318, 1761314100498352230, 
1.4249526262283325, 0.930986762046814, 0.15542798092755244, 1761314100610103505, 
1.4444777965545654, 0.9339591860771179, 0.14808563635097924, 1761314100706811033, 
1.4638671875, 0.9367426633834839, 0.1362789487735986, 1761314100800106168, 
1.4862337112426758, 0.9395561218261719, 0.12407959347393452, 1761314100909869008, 
1.5062758922576904, 0.9418826699256897, 0.1184660444675561, 1761314101009797308, 
1.5246057510375977, 0.9442113637924194, 0.11802822743761543, 1761314101106838568, 
1.5458210706710815, 0.9465478658676147, 0.10634838142440876, 1761314101220907188, 
1.5628674030303955, 0.9483980536460876, 0.09685653652227495, 1761314101309858106, 
1.5811911821365356, 0.9502974152565002, 0.09431144332674338, 1761314101409839807, 
1.5979893207550049, 0.951928436756134, 0.09295055675204424, 1761314101505820726, 
1.6180858612060547, 0.9537748098373413, 0.08637567640720666, 1761314101620122782, 
1.632016897201538, 0.9549062252044678, 0.07911872750612227, 1761314101699803923, 
1.6504175662994385, 0.9560033679008484, 0.06921776149767242, 1761314101809802842, 
1.6670937538146973, 0.9574347138404846, 0.06565916433275479, 1761314101905828759, 
1.6822905540466309, 0.9585506916046143, 0.06449548400329756, 1761314102000231439, 
1.6993346214294434, 0.959420382976532, 0.06087513692290775, 1761314102109882140, 
1.714690089225769, 0.9602501392364502, 0.05384280823977472, 1761314102209847809, 
1.7304518222808838, 0.9610992074012756, 0.04865151872896867, 1761314102310857151, 
1.747063398361206, 0.9619989395141602, 0.04314362442948927, 1761314102419946591, 
1.7601560354232788, 0.9626243114471436, 0.044598413548722245, 1761314102510251068, 
1.7746719121932983, 0.9632840752601624, 0.04495293723586, 1761314102609815451, 
1.7881697416305542, 0.964015007019043, 0.037618319275850964, 1761314102705840467, 
1.8018633127212524, 0.9645646214485168, 0.03618450135428864, 1761314102805129917, 
1.8171122074127197, 0.9650834202766418, 0.033216933915911746, 1761314102913843645, 
