acc_x (m/s^2), acc_y (m/s^2), angular_z (rad/s), stamp, 
-0.09629476070404053, -0.28179997205734253, 0.5245825536451718, 1759503134247379319, 
-0.02884882688522339, -0.3481982350349426, 0.4758817056088038, 1759503134277333145, 
0.6923131346702576, 0.08188432455062866, 0.4639760424986596, 1759503134307382310, 
-0.25582385063171387, 0.8973772525787354, 0.46821138622105274, 1759503134337605477, 
0.03693121671676636, 0.18262702226638794, 0.48053983250504706, 1759503134367574994, 
-0.561000406742096, -0.4872608780860901, 0.5089587978480904, 1759503134397623457, 
0.8661530613899231, 0.05801194906234741, 0.5199900452414278, 1759503134428638622, 
-0.44805556535720825, -0.30508702993392944, 0.4683243340272742, 1759503134460691224, 
0.19429516792297363, -0.7907704710960388, 0.5202875822480103, 1759503134487741433, 
-0.27257001399993896, 0.49864792823791504, 0.49011891509990874, 1759503134517795778, 
0.44745171070098877, 0.8774468302726746, 0.5197323578111566, 1759503134546954864, 
-0.9124053120613098, 0.1516169309616089, 0.49507551535475847, 1759503134577853358, 
0.6397750973701477, -0.5881718397140503, 0.5075691649853195, 1759503134607779750, 
-0.6325681209564209, -0.5465041995048523, 0.5300900889707253, 1759503134637813344, 
0.08903813362121582, 0.2635343074798584, 0.4981757970955784, 1759503134668613203, 
0.030942142009735107, 0.5721853375434875, 0.45346627685298124, 1759503134701048479, 
-0.11387753486633301, 0.40765535831451416, 0.5235183479843292, 1759503134728470312, 
-0.41181254386901855, -0.159216046333313, 0.49476447607283225, 1759503134758223096, 
-0.4869415760040283, -0.18005090951919556, 0.5599597347567632, 1759503134788157284, 
0.10420745611190796, 0.25519895553588867, 0.5553194672469445, 1759503134818134425, 
0.2872728109359741, 0.27457576990127563, 0.5291380599557577, 1759503134848358993, 
-0.11946892738342285, 0.5708565711975098, 0.49847927413606974, 1759503134878371654, 
-0.3266488313674927, -0.21791791915893555, 0.46848210637138055, 1759503134908719497, 
0.3221626281738281, -0.3099234104156494, 0.4334473453058638, 1759503134940561801, 
-0.835253894329071, -0.09649229049682617, 0.47725969327070306, 1759503134968464246, 
0.4259488582611084, 0.5057041645050049, 0.43169516221409854, 1759503134998516727, 
0.8325011730194092, 0.4888221025466919, 0.47885211984580045, 1759503135029074288, 
0.1798200011253357, 0.09098917245864868, 0.4842637669563869, 1759503135059140057, 
0.4230833649635315, -0.8059850335121155, 0.48632973153924686, 1759503135089065902, 
