x (m), y (m), th (rad), stamp, 
2.176649570465088, -2.5740010738372803, -2.468469396309164, 1759502853978519685, 
2.1743738651275635, -2.5758678913116455, -2.4578680888742745, 1759502854028269114, 
2.1725292205810547, -2.577263593673706, -2.448355788378099, 1759502854079441370, 
2.1720616817474365, -2.5775442123413086, -2.447118794569785, 1759502854119424366, 
2.172268867492676, -2.5772275924682617, -2.447118794569785, 1759502854189072628, 
2.172426223754883, -2.57717227935791, -2.447221432965022, 1759502854218388782, 
2.1722710132598877, -2.577366590499878, -2.445872207747155, 1759502854279882373, 
2.170274019241333, -2.57918643951416, -2.4374027016404702, 1759502854328338370, 
2.1672933101654053, -2.5817668437957764, -2.425446499553514, 1759502854378268823, 
2.1647260189056396, -2.583845615386963, -2.413337283438941, 1759502854429263561, 
2.1627299785614014, -2.58563232421875, -2.402626098126458, 1759502854479216434, 
2.161210060119629, -2.587114095687866, -2.396207771755707, 1759502854519323853, 
2.1590709686279297, -2.5889337062835693, -2.387108261844998, 1759502854569681750, 
2.156017780303955, -2.591947555541992, -2.3723736960503525, 1759502854637969002, 
2.154270648956299, -2.593527317047119, -2.3645300715337076, 1759502854678950539, 
2.152069568634033, -2.5956263542175293, -2.354511886967021, 1759502854728359055, 
2.150080442428589, -2.5978384017944336, -2.3441438077859336, 1759502854779353790, 
2.147982597351074, -2.599829912185669, -2.3342901065696937, 1759502854828268875, 
2.1459383964538574, -2.601940870285034, -2.3234114641220556, 1759502854880313218, 
2.1443655490875244, -2.6037139892578125, -2.3158272597371568, 1759502854919281219, 
2.142317771911621, -2.6057956218719482, -2.3063295158305444, 1759502854969246993, 
2.140404224395752, -2.6080641746520996, -2.2962485005799067, 1759502855018199793, 
2.1381375789642334, -2.6106529235839844, -2.2844313016985245, 1759502855079484963, 
2.136141538619995, -2.6128392219543457, -2.2734355954480896, 1759502855129306708, 
2.1343131065368652, -2.615112066268921, -2.2632621598746483, 1759502855179359868, 
2.1323482990264893, -2.617309331893921, -2.253111441788633, 1759502855229330457, 
2.1304609775543213, -2.6196706295013428, -2.242729089483448, 1759502855280289348, 
2.1290664672851562, -2.6216957569122314, -2.2347269195389736, 1759502855319523567, 
2.1264913082122803, -2.6247901916503906, -2.2200313267936336, 1759502855388308987, 
