x (m), y (m), th (rad), stamp, 
-0.11117474734783173, -0.10372962802648544, -1.3586501869157042, 1759503136153103147, 
-0.10803554207086563, -0.11760252714157104, -1.3337682867927905, 1759503136202617859, 
-0.10446318984031677, -0.13170862197875977, -1.3088430651725977, 1759503136249629340, 
-0.10071827471256256, -0.14552846550941467, -1.284019960435338, 1759503136297544734, 
-0.09505706280469894, -0.16358928382396698, -1.2506367393988103, 1759503136362820690, 
-0.09221506863832474, -0.17218324542045593, -1.2334527047244497, 1759503136392900986, 
-0.08564223349094391, -0.19014768302440643, -1.200686186268326, 1759503136457761433, 
-0.0805601179599762, -0.20337408781051636, -1.1764846644952442, 1759503136505884585, 
-0.07492155581712723, -0.21662525832653046, -1.1519589344047572, 1759503136553079639, 
-0.06907059997320175, -0.22992418706417084, -1.1274497988644292, 1759503136603113048, 
-0.06301344931125641, -0.24245765805244446, -1.10507938927032, 1759503136649108654, 
-0.05666017159819603, -0.2551232576370239, -1.0806487986048967, 1759503136696949017, 
-0.04968426376581192, -0.26784220337867737, -1.055566629438789, 1759503136745297534, 
-0.03970624506473541, -0.2851540446281433, -1.0268134516889287, 1759503136809388164, 
-0.03198067843914032, -0.29775574803352356, -1.0043366606115467, 1759503136857247967, 
-0.02420513890683651, -0.3101118803024292, -0.9806024935001002, 1759503136905155873, 
-0.01583973690867424, -0.32220563292503357, -0.9550287039627396, 1759503136953592636, 
-0.0071733854711055756, -0.33421534299850464, -0.9293960555149731, 1759503137001298657, 
0.0019910233095288277, -0.34654849767684937, -0.905534209422157, 1759503137049304943, 
0.014530203305184841, -0.3622729480266571, -0.8746837336279769, 1759503137112936754, 
0.02417105995118618, -0.3737814128398895, -0.8493149368910734, 1759503137161828174, 
0.033863622695207596, -0.3848215639591217, -0.824168074038862, 1759503137209526169, 
0.04374517500400543, -0.39543867111206055, -0.8004853764911971, 1759503137257142640, 
0.05421179533004761, -0.4062204957008362, -0.7751970320575837, 1759503137305284540, 
0.06518787890672684, -0.41713258624076843, -0.7502737433204395, 1759503137354374792, 
0.07644054293632507, -0.427533358335495, -0.7271096682344926, 1759503137401412684, 
