x, y, theta, stamp, 
2.1213088035583496, 0.9808253645896912, 0.021602432244163642, 1761313566762398441, 
2.1342554092407227, 0.9809896945953369, 0.017927276485896662, 1761313566852276134, 
2.1478567123413086, 0.9812517166137695, 0.016696578294160175, 1761313566952208859, 
2.16029691696167, 0.981356143951416, 0.01626146083621582, 1761313567042428692, 
2.1752374172210693, 0.9815537333488464, 0.016348941882825752, 1761313567157640576, 
2.186723470687866, 0.9816638231277466, 0.013456711806949738, 1761313567256309050, 
2.1974596977233887, 0.9818912148475647, 0.012508055398285308, 1761313567348252451, 
2.2082934379577637, 0.982069730758667, 0.011542705184842695, 1761313567445905454, 
2.220675230026245, 0.9823351502418518, 0.015910000175487795, 1761313567558290011, 
2.230790138244629, 0.9825096130371094, 0.015294647138042515, 1761313567655282405, 
2.2399637699127197, 0.9827800393104553, 0.017823028088681254, 1761313567752406383, 
2.2487754821777344, 0.9830248951911926, 0.019935616739786968, 1761313567842546809, 
2.260284900665283, 0.983319878578186, 0.02041030472466042, 1761313567962739654, 
2.268643617630005, 0.9834785461425781, 0.020700466130710946, 1761313568052362673, 
2.2773282527923584, 0.9837450385093689, 0.02113080487446863, 1761313568152716686, 
2.2848916053771973, 0.9838313460350037, 0.0217850144177235, 1761313568243025218, 
2.2945756912231445, 0.9839661121368408, 0.020181430705336078, 1761313568362422871, 
2.3015313148498535, 0.9842219352722168, 0.019109509995896407, 1761313568452741500, 
2.305399179458618, 0.9841980934143066, 0.019109509995896407, 1761313568501992061, 
2.315540313720703, 0.9845964908599854, 0.01964165499709818, 1761313568642639805, 
2.3236987590789795, 0.9848024249076843, 0.019909622985841112, 1761313568762495935, 
2.3263938426971436, 0.9847087264060974, 0.01990961739708217, 1761313568802376088, 
2.335970640182495, 0.9848586916923523, 0.01900576470656417, 1761313568952445991, 
2.3412089347839355, 0.9849777221679688, 0.018121228723909297, 1761313569041895408, 
2.345123052597046, 0.985056459903717, 0.016747471258865568, 1761313569112115219, 
2.3528261184692383, 0.9849992394447327, 0.017054785750863978, 1761313569252306726, 
2.358529567718506, 0.9852004647254944, 0.01608872876489319, 1761313569352253017, 
2.363539695739746, 0.985293447971344, 0.015181785059548914, 1761313569442641907, 
2.3697078227996826, 0.9853613376617432, 0.01465463458557029, 1761313569562431615, 
2.3742752075195312, 0.9853602647781372, 0.01465463458557029, 1761313569653303543, 
2.378981113433838, 0.985414445400238, 0.013081324602889242, 1761313569752592036, 
2.3839828968048096, 0.9853969216346741, 0.012741352086621565, 1761313569862657815, 
2.3880245685577393, 0.9855358004570007, 0.012049703822451322, 1761313569962312163, 
2.3923237323760986, 0.9855167269706726, 0.013389844402654543, 1761313570052340026, 
2.3958780765533447, 0.9855841398239136, 0.013210313929773643, 1761313570152246893, 
2.3993136882781982, 0.9855953454971313, 0.012451906241312115, 1761313570242081151, 
2.4041919708251953, 0.9856590032577515, 0.013424880676635075, 1761313570362429344, 
